5609370967966,0.0,0.0031957934,0.0010652645
5609376882132,0.0,0.0010652645,0.0010652645
5609381129091,0.0010652645,0.002130529,0.0
5609386129091,0.002130529,0.002130529,0.0010652645
5609388248716,0.002130529,0.002130529,0.0010652645
5609390865757,0.0010652645,0.0031957934,0.0
5609396895966,0.002130529,0.002130529,0.0
5609400967007,0.002130529,0.0010652645,0.0
5609405967007,0.002130529,0.002130529,0.0010652645
5609408490132,0.002130529,0.002130529,0.0010652645
5609416646507,0.0010652645,0.0010652645,-0.0010652645
5609420829424,0.0010652645,0.0,0.0
5609425829424,0.0031957934,0.002130529,0.0010652645
5609428034424,0.0031957934,0.002130529,0.0010652645
5609431221132,0.0031957934,0.002130529,0.0010652645
5609437191674,0.002130529,0.0010652645,0.0010652645
5609441043549,-0.0010652645,0.0010652645,0.0010652645
5609446043549,0.0,0.002130529,0.002130529
5609448223174,0.0,0.002130529,0.002130529
5609451671341,0.0010652645,0.002130529,0.0010652645
5609457187424,-0.0010652645,0.0010652645,0.0
5609461639757,0.0010652645,0.002130529,0.002130529
5609466639757,0.0010652645,0.002130529,0.002130529
5609469766716,0.0010652645,0.002130529,0.002130529
5609477626216,0.0010652645,0.0010652645,0.0010652645
5609481614966,0.0010652645,0.0010652645,-0.0010652645
5609486614966,0.0010652645,0.0010652645,-0.0010652645
5609488379966,0.0010652645,0.0010652645,-0.0010652645
5609491616716,0.0010652645,0.0010652645,-0.0010652645
5609497913341,0.0010652645,0.0010652645,-0.0010652645
5609501491674,0.0010652645,0.0010652645,-0.0010652645
5609506491674,0.0,0.0010652645,0.0
5609508223216,0.0,0.0010652645,0.0
5609511605257,0.0,0.0010652645,0.0
5609517839841,0.002130529,0.0,0.0
5609521761216,0.002130529,0.0,0.0
5609526761216,0.0010652645,0.0010652645,0.0010652645
5609528980299,0.0010652645,0.0010652645,0.0010652645
5609536256841,0.0,0.002130529,0.0010652645
5609537920799,0.0,0.002130529,0.0010652645
5609541258632,0.0010652645,0.002130529,0.0010652645
5609546258632,0.0010652645,0.0010652645,0.0010652645
5609549443716,0.0010652645,0.0010652645,0.0010652645
5609556366049,0.0010652645,0.0010652645,0.0010652645
5609557954632,0.0010652645,0.0010652645,0.0010652645
5609561172049,0.0010652645,0.002130529,0.0010652645
5609566172049,0.0,0.0010652645,0.0031957934
5609568404924,0.0,0.0010652645,0.0031957934
5609571349966,0.0010652645,0.0031957934,0.0031957934
5609576349966,0.0,0.0031957934,0.002130529
5609577919549,0.0,0.0031957934,0.002130529
5609581159882,0.0010652645,0.0010652645,0.0010652645
5609586159882,0.0010652645,0.002130529,0.002130529
5609589731049,0.0010652645,0.002130529,0.002130529
5609597248049,0.0010652645,0.0031957934,0.002130529
5609601361382,0.002130529,0.002130529,0.002130529
5609606361382,0.0010652645,0.0010652645,0.0031957934
5609608263257,0.0010652645,0.0010652645,0.0031957934
5609611710341,0.0010652645,0.002130529,0.0031957934
5609617407757,0.002130529,0.002130529,0.0031957934
5609621467966,0.002130529,0.0010652645,0.0010652645
5609626467966,0.002130529,0.0010652645,0.0
5609628210091,0.002130529,0.0010652645,0.0
5609631766424,0.0010652645,0.002130529,0.002130529
5609637925549,0.0,0.0010652645,0.0010652645
5609641678299,0.0010652645,0.0010652645,0.0010652645
5609646678299,0.0010652645,0.0010652645,0.0010652645
5609649732716,0.0010652645,0.0010652645,0.0010652645
5609657121299,0.0010652645,0.0010652645,0.0010652645
5609661599674,0.0,0.0010652645,0.002130529
5609666599674,0.0010652645,0.002130529,0.0031957934
5609668716549,0.0010652645,0.002130529,0.0031957934
5609671928382,0.0010652645,0.002130529,0.0031957934
5609677911049,0.0010652645,0.002130529,0.0010652645
5609681493841,0.0,0.002130529,0.0010652645
5609686493841,0.0010652645,0.002130529,0.0010652645
5609688559299,0.0010652645,0.002130529,0.0010652645
5609691867841,0.002130529,0.002130529,0.0
5609697765466,0.0010652645,0.0010652645,0.002130529
5609701879799,0.002130529,0.0,0.0031957934
5609706879799,0.0,-0.0010652645,0.0010652645
5609709668549,0.0,-0.0010652645,0.0010652645
5609717318341,0.002130529,-0.0010652645,0.0
5609721580799,0.002130529,-0.0010652645,0.0010652645
5609726580799,0.0010652645,-0.0010652645,0.0010652645
5609728691216,0.0010652645,-0.0010652645,0.0010652645
5609731743882,0.0010652645,0.0,0.0
5609737899007,0.0,0.0010652645,0.0
5609741155382,0.0010652645,0.0010652645,0.0
5609746155382,0.002130529,0.002130529,0.0010652645
5609748709591,0.002130529,0.002130529,0.0010652645
5609751875299,0.002130529,0.002130529,0.0
5609757427382,0.0010652645,0.0010652645,-0.0010652645
5609761731882,0.0010652645,0.0010652645,0.0010652645
5609766731882,0.0,0.002130529,0.0
5609769808674,0.0,0.002130529,0.0
5609777205716,0.0010652645,0.0010652645,0.0
5609781701049,0.0010652645,0.0010652645,0.0
5609786701049,0.0,0.0010652645,0.0
5609788600382,0.0,0.0010652645,0.0
5609791978507,0.0,0.0010652645,0.0010652645
5609797933382,0.0010652645,-0.0010652645,0.0010652645
5609801514424,0.0010652645,-0.0010652645,0.0
5609806514424,0.002130529,0.0,0.0
5609808231216,0.002130529,0.0,0.0
5609812063299,0.0031957934,0.0,-0.0010652645
5609817683674,0.002130529,-0.0010652645,-0.0010652645
5609821689132,0.002130529,0.0,0.0
5609826689132,0.002130529,0.0,-0.0010652645
5609829495966,0.002130529,0.0,-0.0010652645
5609837693507,0.0,0.0,-0.0010652645
5609841369549,0.0,0.0,-0.0010652645
5609846369549,0.0010652645,0.0,0.0
5609848364716,0.0010652645,0.0,0.0
5609851805007,0.002130529,0.0,0.002130529
5609856805007,0.002130529,0.0,0.0010652645
5609858943007,0.002130529,0.0,0.0010652645
5609861666549,0.002130529,0.0,0.002130529
5609866666549,0.0010652645,0.0,0.002130529
5609869646591,0.0010652645,0.0,0.002130529
5609872687132,0.0010652645,0.0,0.002130529
5609877772424,0.0010652645,0.0,0.0031957934
5609880967632,0.0,0.0010652645,0.002130529
5609885967632,0.0,0.0010652645,0.002130529
5609889853132,0.0,0.0010652645,0.002130529
5609897379132,0.0010652645,0.0010652645,0.0
5609901675591,0.0010652645,0.0010652645,0.0
5609906675591,0.0010652645,0.0,0.0
5609908530049,0.0010652645,0.0,0.0
5609911773216,0.0010652645,0.0,0.0
5609917461966,0.0010652645,0.0010652645,0.0
5609922461966,0.0010652645,0.0010652645,0.0
5609923996966,0.0010652645,0.0010652645,0.0
5609928996966,0.0010652645,-0.0010652645,-0.002130529
5609932128758,0.0010652645,-0.0010652645,-0.002130529
5609938881924,0.0010652645,0.0010652645,-0.0010652645
5609942489174,0.0010652645,0.0010652645,-0.0010652645
5609947489174,0.0010652645,-0.0010652645,0.0
5609950571174,0.0010652645,-0.0010652645,0.0
5609958574716,0.002130529,-0.0010652645,0.0010652645
5609962557799,0.0010652645,0.0,0.0
5609967557799,0.0010652645,0.0010652645,-0.002130529
5609971133216,0.0010652645,0.0010652645,-0.002130529
5609974882758,0.0010652645,0.0010652645,-0.0010652645
5609981087924,0.0,0.0010652645,0.0010652645
5609983693508,0.0010652645,0.0010652645,0.0010652645
5609988693508,0.002130529,0.0010652645,0.0
5609990715674,0.002130529,0.0010652645,0.0
5609994891799,0.002130529,0.0,0.0010652645
5610000772966,0.0010652645,0.002130529,0.0010652645
5610003636716,0.002130529,0.0010652645,0.0010652645
5610008636716,0.0010652645,0.0010652645,0.002130529
5610010898924,0.0010652645,0.0010652645,0.002130529
5610014507633,0.0010652645,0.0010652645,0.0010652645
5610019190174,0.0010652645,0.0010652645,0.002130529
5610022765633,0.0010652645,0.002130529,0.0010652645
5610027765633,0.0,0.0010652645,0.002130529
5610029749799,0.0,0.0010652645,0.002130529
5610033688758,0.0010652645,0.0010652645,0.002130529
5610038688758,0.0010652645,0.0,0.0
5610040261216,0.0010652645,0.0,0.0
5610044385924,0.002130529,0.0,0.0
5610050777341,0.002130529,0.0,-0.0010652645
5610055157424,0.004261058,-0.0010652645,0.0
5610060954466,0.004261058,0.0,0.0
5610067950424,0.002130529,0.0,0.0
5610073757633,0.002130529,0.0,0.0
5610078841966,0.002130529,-0.0010652645,0.008522116
5610080848299,0.002130529,-0.0010652645,0.008522116
5610083454133,0.0031957934,0.0,0.018109497
5610088454133,0.002130529,0.0010652645,0.06711166
5610092275341,0.002130529,0.0010652645,0.06711166
5610095755258,0.0010652645,0.0053263223,0.18535602
5610099654883,0.004261058,0.0127831735,0.30360037
5610104097549,0.007456851,0.029827405,0.386691
5610109097549,0.011717909,0.06391586,0.4463458
5610112053633,0.011717909,0.06391586,0.4463458
5610119179674,0.0031957934,0.0127831735,0.5230448
5610122670383,0.0010652645,0.00958738,0.5486112
5610127670383,0.0,0.008522116,0.5603291
5610132845341,0.0,0.008522116,0.5603291
5610136763716,0.0010652645,0.00958738,0.567786
5610139624258,0.0010652645,0.010652645,0.56459016
5610142760508,0.0010652645,0.00958738,0.5496765
5610147760508,0.0010652645,0.00958738,0.5209143
5610150142008,0.0010652645,0.00958738,0.5209143
5610154969924,0.002130529,0.007456851,0.48149952
5610161032299,0.002130529,0.007456851,0.4293016
5610164458341,0.0031957934,0.007456851,0.37284255
5610169458341,0.002130529,0.0053263223,0.33129725
5610172081966,0.002130529,0.0053263223,0.33129725
5610176081758,0.002130529,0.004261058,0.3153183
5610179281883,0.002130529,0.0010652645,0.30999196
5610184180549,0.004261058,0.0010652645,0.29933932
5610189180549,0.0053263223,0.0010652645,0.27057716
5610192852799,0.0053263223,0.0010652645,0.27057716
5610198148174,0.004261058,-0.0031957934,0.23222765
5610203561466,0.0031957934,0.0010652645,0.1470065
5610208561466,0.004261058,-0.0010652645,0.08948222
5610210320008,0.004261058,-0.0010652645,0.08948222
5610214630133,0.04580637,-0.007456851,0.027696876
5610220514966,0.049002163,-0.010652645,-0.041545313
5610223078591,0.018109497,-0.015978966,-0.10759171
5610228078591,0.008522116,-0.03089267,-0.1587244
5610230354799,0.008522116,-0.03089267,-0.1587244
5610233115549,0.0010652645,-0.036218993,-0.19707392
5610238115549,0.002130529,-0.046871636,-0.21092236
