time,aX,aY,aZ,wX,wY,wZ,mX,mY,mZ
1556490789293,0.70870376,8.152852,5.4719143,0.023923725,0.00952155,0.014958153,10.612009,-27.994488,-30.490993
1556490789292,0.75181526,8.241469,5.3904815,0.023923725,0.00952155,0.014958153,10.612009,-27.994488,-30.490993
1556490789300,0.75181526,8.241469,5.3904815,0.040436618,-0.007524019,0.028807677,10.612009,-27.994488,-30.490993
1556490789313,0.75181526,8.241469,5.3904815,0.040436618,-0.007524019,0.028807677,7.0684586,-29.391533,-29.897411
1556490789312,0.74463004,8.191174,5.349766,0.040436618,-0.007524019,0.028807677,7.0684586,-29.391533,-29.897411
1556490789320,0.74463004,8.191174,5.349766,0.030848488,-0.0069913454,0.02241559,7.0684586,-29.391533,-29.897411
1556490789333,0.74463004,8.191174,5.349766,0.030848488,-0.0069913454,0.02241559,8.583622,-28.840286,-29.281021
1556490789332,0.8715692,8.183989,5.5868783,0.030848488,-0.0069913454,0.02241559,8.583622,-28.840286,-29.281021
1556490789340,0.8715692,8.183989,5.5868783,0.009541525,0.019109685,0.02241559,8.583622,-28.840286,-29.281021
1556490789353,0.8715692,8.183989,5.5868783,0.009541525,0.019109685,0.02241559,9.749116,-28.731842,-30.020153
1556490789352,0.8787545,8.260631,5.3976665,0.009541525,0.019109685,0.02241559,9.749116,-28.731842,-30.020153
1556490789360,0.8787545,8.260631,5.3976665,0.030315809,0.036155254,0.019219546,9.749116,-28.731842,-30.020153
1556490789373,0.8787545,8.260631,5.3976665,0.030315809,0.036155254,0.019219546,10.597169,-28.231312,-27.896114
1556490789372,0.8571988,8.310926,5.1868997,0.030315809,0.036155254,0.019219546,10.597169,-28.231312,-27.896114
1556490789380,0.8571988,8.310926,5.1868997,0.039903942,0.01591364,0.019219546,10.597169,-28.231312,-27.896114
1556490789393,0.8571988,8.310926,5.1868997,0.039903942,0.01591364,0.019219546,9.0762205,-28.917507,-28.810444
1556490789391,0.91947085,8.318112,5.2084556,0.039903942,0.01591364,0.019219546,9.0762205,-28.917507,-28.810444
1556490789401,0.91947085,8.318112,5.2084556,0.029783137,-0.017644824,0.015490825,9.0762205,-28.917507,-28.810444
1556490789413,0.91947085,8.318112,5.2084556,0.029783137,-0.017644824,0.015490825,8.041464,-29.809582,-28.944363
1556490789412,0.92665607,8.23189,5.1845045,0.029783137,-0.017644824,0.015490825,8.041464,-29.809582,-28.944363
1556490789421,0.92665607,8.23189,5.1845045,0.009541525,-0.022438893,-0.004750787,8.041464,-29.809582,-28.944363
1556490789433,0.92665607,8.23189,5.1845045,0.009541525,-0.022438893,-0.004750787,8.915774,-28.800755,-28.667381
1556490789432,0.804507,8.191174,5.3234196,0.009541525,-0.022438893,-0.004750787,8.915774,-28.800755,-28.667381
1556490789440,0.804507,8.191174,5.3234196,-0.04212786,0.036687925,-0.017534964,8.915774,-28.800755,-28.667381
1556490789453,0.804507,8.191174,5.3234196,-0.04212786,0.036687925,-0.017534964,8.995664,-27.093658,-29.352386
