time,aX,aY,aZ,wX,wY,wZ,mX,mY,mZ
419290632121418,-0.5632877,0.43483427,9.760892,0.009071494,-0.011645848,0.04905459,20.24826,-2.5637226,-47.10686
419290634621418,-0.5632877,0.43483427,9.760892,0.005088304,-0.01498287,0.05104898,20.24826,-2.5637226,-47.10686
419290632121418,-0.58811015,0.42430916,9.765217,0.005088304,-0.01498287,0.05104898,20.24826,-2.5637226,-47.10686
419290636749647,-0.58811015,0.42430916,9.765217,0.005088304,-0.01498287,0.05104898,20.156488,-4.5375624,-46.713852
419290637121418,-0.58811015,0.42430916,9.765217,0.0031504259,-0.014727935,0.05008017,20.156488,-4.5375624,-46.713852
419290634621418,-0.5569692,0.42398593,9.804303,0.0031504259,-0.014727935,0.05008017,20.156488,-4.5375624,-46.713852
419290637121418,-0.5558984,0.43726957,9.834721,0.0031504259,-0.014727935,0.05008017,20.156488,-4.5375624,-46.713852
419290639621418,-0.5558984,0.43726957,9.834721,0.0015417766,-0.017374113,0.04974586,20.156488,-4.5375624,-46.713852
419290639621418,-0.53893113,0.4575611,9.842558,0.0015417766,-0.017374113,0.04974586,20.156488,-4.5375624,-46.713852
419290642121418,-0.53893113,0.4575611,9.842558,-0.0017911168,-0.01841079,0.048419915,20.156488,-4.5375624,-46.713852
419290642121418,-0.52198106,0.45916858,9.884321,-0.0017911168,-0.01841079,0.048419915,20.156488,-4.5375624,-46.713852
419290644621418,-0.52198106,0.45916858,9.884321,-0.0017911168,-0.019765425,0.046459623,20.156488,-4.5375624,-46.713852
419290646749647,-0.52198106,0.45916858,9.884321,-0.0017911168,-0.019765425,0.046459623,20.518194,-3.829585,-45.218277
419290644621418,-0.50395876,0.45491475,9.882981,-0.0017911168,-0.019765425,0.046459623,20.518194,-3.829585,-45.218277
419290647121418,-0.50395876,0.45491475,9.882981,-4.4864416E-4,-0.019085951,0.045597564,20.518194,-3.829585,-45.218277
419290647121418,-0.5003114,0.4377994,9.883401,-4.4864416E-4,-0.019085951,0.045597564,20.518194,-3.829585,-45.218277
419290649621418,-0.5003114,0.4377994,9.883401,3.8474938E-4,-0.019005928,0.044216026,20.518194,-3.829585,-45.218277
419290649621418,-0.51303667,0.43799996,9.923919,3.8474938E-4,-0.019005928,0.044216026,20.518194,-3.829585,-45.218277
419290652121418,-0.51303667,0.43799996,9.923919,0.001574418,-0.019980937,0.039925795,20.518194,-3.829585,-45.218277
419290652121418,-0.51522046,0.42710978,9.895815,0.001574418,-0.019980937,0.039925795,20.518194,-3.829585,-45.218277
419290654621418,-0.51522046,0.42710978,9.895815,0.0048384247,-0.020286847,0.037834212,20.518194,-3.829585,-45.218277
419290656749647,-0.51522046,0.42710978,9.895815,0.0048384247,-0.020286847,0.037834212,19.396473,-3.0264568,-45.58432
419290654621418,-0.4717233,0.42490333,9.882579,0.0048384247,-0.020286847,0.037834212,19.396473,-3.0264568,-45.58432
419290657121418,-0.4717233,0.42490333,9.882579,0.006198994,-0.020949904,0.034989685,19.396473,-3.0264568,-45.58432
419290657121418,-0.46615684,0.40349704,9.902911,0.006198994,-0.020949904,0.034989685,19.396473,-3.0264568,-45.58432
419290659621418,-0.46615684,0.40349704,9.902911,0.010528404,-0.021114301,0.031011313,19.396473,-3.0264568,-45.58432
419290659621418,-0.4505169,0.42871627,9.909998,0.010528404,-0.021114301,0.031011313,19.396473,-3.0264568,-45.58432
419290662121418,-0.4505169,0.42871627,9.909998,0.011854494,-0.021947253,0.0273618,19.396473,-3.0264568,-45.58432
419290662121418,-0.45668218,0.43888554,9.904036,0.011854494,-0.021947253,0.0273618,19.396473,-3.0264568,-45.58432
419290664621418,-0.45668218,0.43888554,9.904036,0.014064839,-0.021284208,0.02470962,19.396473,-3.0264568,-45.58432
419290666749647,-0.45668218,0.43888554,9.904036,0.014064839,-0.021284208,0.02470962,18.01096,-4.3503084,-46.010178
419290664621418,-0.41846076,0.42662904,9.892212,0.014064839,-0.021284208,0.02470962,18.01096,-4.3503084,-46.010178
419290667121418,-0.41846076,0.42662904,9.892212,0.01823031,-0.019345794,0.022057438,18.01096,-4.3503084,-46.010178
419290667121418,-0.37160188,0.43129435,9.878377,0.01823031,-0.019345794,0.022057438,18.01096,-4.3503084,-46.010178
419290669621418,-0.3337142,0.46643165,9.860055,0.01823031,-0.019345794,0.022057438,18.01096,-4.3503084,-46.010178
419290669621418,-0.3337142,0.46643165,9.860055,0.02067236,-0.017873034,0.016673625,18.01096,-4.3503084,-46.010178
419290672121418,-0.3337142,0.46643165,9.860055,0.023630714,-0.019148603,0.011879345,18.01096,-4.3503084,-46.010178
419290674621418,-0.3337142,0.46643165,9.860055,0.027325222,-0.0216132,0.007425768,18.01096,-4.3503084,-46.010178
419290672121418,-0.36350262,0.4380186,9.826424,0.027325222,-0.0216132,0.007425768,18.01096,-4.3503084,-46.010178
419290676749647,-0.36350262,0.4380186,9.826424,0.027325222,-0.0216132,0.007425768,20.187286,-3.8817158,-47.047443
419290674621418,-0.37132457,0.4343252,9.806652,0.027325222,-0.0216132,0.007425768,20.187286,-3.8817158,-47.047443
419290677121418,-0.37132457,0.4343252,9.806652,0.028571306,-0.024594296,0.0032832439,20.187286,-3.8817158,-47.047443
419290677121418,-0.36704397,0.40655273,9.79776,0.028571306,-0.024594296,0.0032832439,20.187286,-3.8817158,-47.047443
419290679621418,-0.42390803,0.41113645,9.763138,0.028571306,-0.024594296,0.0032832439,20.187286,-3.8817158,-47.047443
419290679621418,-0.42390803,0.41113645,9.763138,0.03022637,-0.02698556,-0.0013347943,20.187286,-3.8817158,-47.047443
419290682121418,-0.42390803,0.41113645,9.763138,0.032691002,-0.030634418,-0.0046496103,20.187286,-3.8817158,-47.047443
419290684621418,-0.42390803,0.41113645,9.763138,0.031756036,-0.03172239,-0.007148479,20.187286,-3.8817158,-47.047443
419290682121418,-0.40500838,0.3856548,9.73944,0.031756036,-0.03172239,-0.007148479,20.187286,-3.8817158,-47.047443
419290686749647,-0.40500838,0.3856548,9.73944,0.031756036,-0.03172239,-0.007148479,18.783014,-5.596242,-46.999653
