time,X,Y,Z
410941212124601,-9.722544,-18.781881,-59.093105
410941215530642,-9.21775,-18.595505,-58.63441
410941214624601,-9.21775,-18.595505,-58.63441
410941214624601,-9.21775,-18.595505,-58.63441
410941217124601,-9.21775,-18.595505,-58.63441
410941217124601,-9.21775,-18.595505,-58.63441
410941219624601,-9.21775,-18.595505,-58.63441
410941219624601,-9.21775,-18.595505,-58.63441
410941222124601,-9.21775,-18.595505,-58.63441
410941222124601,-9.21775,-18.595505,-58.63441
410941225530642,-8.656989,-17.23396,-59.292774
410941224624601,-8.656989,-17.23396,-59.292774
410941224624601,-8.656989,-17.23396,-59.292774
410941227124601,-8.656989,-17.23396,-59.292774
410941227124601,-8.656989,-17.23396,-59.292774
410941229624601,-8.656989,-17.23396,-59.292774
410941229624601,-8.656989,-17.23396,-59.292774
410941232124601,-8.656989,-17.23396,-59.292774
410941232124601,-8.656989,-17.23396,-59.292774
410941235530642,-8.527653,-18.003418,-58.798363
410941234624601,-8.527653,-18.003418,-58.798363
410941234624601,-8.527653,-18.003418,-58.798363
410941237124601,-8.527653,-18.003418,-58.798363
410941237124601,-8.527653,-18.003418,-58.798363
410941239624601,-8.527653,-18.003418,-58.798363
410941239624601,-8.527653,-18.003418,-58.798363
410941242124601,-8.527653,-18.003418,-58.798363
410941242124601,-8.527653,-18.003418,-58.798363
410941244624601,-8.527653,-18.003418,-58.798363
410941245530642,-10.505704,-17.81057,-59.155334
410941244624601,-10.505704,-17.81057,-59.155334
410941247124601,-10.505704,-17.81057,-59.155334
410941247124601,-10.505704,-17.81057,-59.155334
410941249624601,-10.505704,-17.81057,-59.155334
410941249624601,-10.505704,-17.81057,-59.155334
410941252124601,-10.505704,-17.81057,-59.155334
410941252124601,-10.505704,-17.81057,-59.155334
410941254624601,-10.505704,-17.81057,-59.155334
410941255530642,-10.159644,-17.524761,-60.22493
410941254624601,-10.159644,-17.524761,-60.22493
410941257124601,-10.159644,-17.524761,-60.22493
410941257124601,-10.159644,-17.524761,-60.22493
410941259624601,-10.159644,-17.524761,-60.22493
410941259624601,-10.159644,-17.524761,-60.22493
410941262124601,-10.159644,-17.524761,-60.22493
410941262124601,-10.159644,-17.524761,-60.22493
410941264624601,-10.159644,-17.524761,-60.22493
410941265530642,-9.999821,-17.635218,-59.760227
410941264624601,-9.999821,-17.635218,-59.760227
410941267124601,-9.999821,-17.635218,-59.760227
410941267124601,-9.999821,-17.635218,-59.760227
410941269624601,-9.999821,-17.635218,-59.760227
410941272124601,-9.999821,-17.635218,-59.760227
410941269624601,-9.999821,-17.635218,-59.760227
410941272124601,-9.999821,-17.635218,-59.760227
410941274624601,-9.999821,-17.635218,-59.760227
410941275530642,-8.755371,-15.810233,-60.27272
410941274624601,-8.755371,-15.810233,-60.27272
410941277124601,-8.755371,-15.810233,-60.27272
410941277124601,-8.755371,-15.810233,-60.27272
410941279624601,-8.755371,-15.810233,-60.27272
410941279624601,-8.755371,-15.810233,-60.27272
410941282124601,-8.755371,-15.810233,-60.27272
410941282124601,-8.755371,-15.810233,-60.27272
410941284624601,-8.755371,-15.810233,-60.27272
410941285530642,-9.187263,-17.936508,-58.66412
410941284624601,-9.187263,-17.936508,-58.66412
410941287124601,-9.187263,-17.936508,-58.66412
410941287124601,-9.187263,-17.936508,-58.66412
410941289624601,-9.187263,-17.936508,-58.66412
410941289624601,-9.187263,-17.936508,-58.66412
410941292124601,-9.187263,-17.936508,-58.66412
410941292124601,-9.187263,-17.936508,-58.66412
410941294624601,-9.187263,-17.936508,-58.66412
410941295530642,-8.87309,-18.295525,-58.336533
410941294624601,-8.87309,-18.295525,-58.336533
410941297124601,-8.87309,-18.295525,-58.336533
410941297124601,-8.87309,-18.295525,-58.336533
410941299624601,-8.87309,-18.295525,-58.336533
410941299624601,-8.87309,-18.295525,-58.336533
410941302124601,-8.87309,-18.295525,-58.336533
410941302124601,-8.87309,-18.295525,-58.336533
410941304624601,-8.87309,-18.295525,-58.336533
410941305530642,-9.592896,-19.554483,-58.90258
410941304624601,-9.592896,-19.554483,-58.90258
410941307124601,-9.592896,-19.554483,-58.90258
410941309624601,-9.592896,-19.554483,-58.90258
410941307124601,-9.592896,-19.554483,-58.90258
410941309624601,-9.592896,-19.554483,-58.90258
410941312124601,-9.592896,-19.554483,-58.90258
410941312124601,-9.592896,-19.554483,-58.90258
410941314624601,-9.592896,-19.554483,-58.90258
410941315530642,-8.497944,-17.336548,-58.068367
410941314624601,-8.497944,-17.336548,-58.068367
410941317124601,-8.497944,-17.336548,-58.068367
410941317124601,-8.497944,-17.336548,-58.068367
410941319624601,-8.497944,-17.336548,-58.068367
410941319624601,-8.497944,-17.336548,-58.068367
410941322124601,-8.497944,-17.336548,-58.068367
410941322124601,-8.497944,-17.336548,-58.068367
410941324624601,-8.497944,-17.336548,-58.068367
410941325530642,-8.688877,-17.878784,-57.8956
410941324624601,-8.688877,-17.878784,-57.8956
410941327124601,-8.688877,-17.878784,-57.8956
410941327124601,-8.688877,-17.878784,-57.8956
410941329624601,-8.688877,-17.878784,-57.8956
410941329624601,-8.688877,-17.878784,-57.8956
410941332124601,-8.688877,-17.878784,-57.8956
410941332124601,-8.688877,-17.878784,-57.8956
410941334624601,-8.688877,-17.878784,-57.8956
410941335530642,-9.126756,-16.61379,-58.267715
410941334624601,-9.126756,-16.61379,-58.267715
410941337124601,-9.126756,-16.61379,-58.267715
410941337124601,-9.126756,-16.61379,-58.267715
410941339624601,-9.126756,-16.61379,-58.267715
410941339624601,-9.126756,-16.61379,-58.267715
410941342124601,-9.126756,-16.61379,-58.267715
410941342124601,-9.126756,-16.61379,-58.267715
410941344624601,-9.126756,-16.61379,-58.267715
410941345530642,-9.2293215,-18.865402,-59.23029
410941344624601,-9.2293215,-18.865402,-59.23029
410941347124601,-9.2293215,-18.865402,-59.23029
410941347124601,-9.2293215,-18.865402,-59.23029
410941349624601,-9.2293215,-18.865402,-59.23029
410941349624601,-9.2293215,-18.865402,-59.23029
410941352124601,-9.2293215,-18.865402,-59.23029
410941352124601,-9.2293215,-18.865402,-59.23029
410941354624601,-9.2293215,-18.865402,-59.23029
410941355530642,-8.658079,-17.222937,-58.22919
410941354624601,-8.658079,-17.222937,-58.22919
410941357124601,-8.658079,-17.222937,-58.22919
410941357124601,-8.658079,-17.222937,-58.22919
410941359624601,-8.658079,-17.222937,-58.22919
410941359624601,-8.658079,-17.222937,-58.22919
410941362124601,-8.658079,-17.222937,-58.22919
410941362124601,-8.658079,-17.222937,-58.22919
410941364624601,-8.658079,-17.222937,-58.22919
410941365530642,-9.999821,-17.635218,-59.760227
410941364624601,-9.999821,-17.635218,-59.760227
410941367124601,-9.999821,-17.635218,-59.760227
410941367124601,-9.999821,-17.635218,-59.760227
410941369624601,-9.999821,-17.635218,-59.760227
410941372124601,-9.999821,-17.635218,-59.760227
410941369624601,-9.999821,-17.635218,-59.760227
410941372124601,-9.999821,-17.635218,-59.760227
410941374624601,-9.999821,-17.635218,-59.760227
410941375530642,-9.157554,-17.269638,-57.934124
410941377124601,-9.157554,-17.269638,-57.934124
410941374624601,-9.157554,-17.269638,-57.934124
410941377124601,-9.157554,-17.269638,-57.934124
410941379624601,-9.157554,-17.269638,-57.934124
410941379624601,-9.157554,-17.269638,-57.934124
410941382124601,-9.157554,-17.269638,-57.934124
410941384624601,-9.157554,-17.269638,-57.934124
410941382124601,-9.157554,-17.269638,-57.934124
410941385530642,-9.157243,-17.272787,-58.238007
410941384624601,-9.157243,-17.272787,-58.238007
410941387124601,-9.157243,-17.272787,-58.238007
410941387124601,-9.157243,-17.272787,-58.238007
410941389624601,-9.157243,-17.272787,-58.238007
410941389624601,-9.157243,-17.272787,-58.238007
410941392124601,-9.157243,-17.272787,-58.238007
410941392124601,-9.157243,-17.272787,-58.238007
410941394624601,-9.157243,-17.272787,-58.238007
410941395530642,-10.001688,-17.616322,-57.936935
410941397124601,-10.001688,-17.616322,-57.936935
410941394624601,-10.001688,-17.616322,-57.936935
410941397124601,-10.001688,-17.616322,-57.936935
410941399624601,-10.001688,-17.616322,-57.936935
410941399624601,-10.001688,-17.616322,-57.936935
410941402124601,-10.001688,-17.616322,-57.936935
410941402124601,-10.001688,-17.616322,-57.936935
410941404624601,-10.001688,-17.616322,-57.936935
410941405530642,-8.656989,-17.23396,-59.292774
410941404624601,-8.656989,-17.23396,-59.292774
410941407124601,-8.656989,-17.23396,-59.292774
410941407124601,-8.656989,-17.23396,-59.292774
410941409624601,-8.656989,-17.23396,-59.292774
410941409624601,-8.656989,-17.23396,-59.292774
410941412124601,-8.656989,-17.23396,-59.292774
410941414624601,-8.656989,-17.23396,-59.292774
410941412124601,-8.656989,-17.23396,-59.292774
410941415530642,-8.3561,-17.84555,-57.88972
410941414624601,-8.3561,-17.84555,-57.88972
410941417124601,-8.3561,-17.84555,-57.88972
410941417124601,-8.3561,-17.84555,-57.88972
410941419624601,-8.3561,-17.84555,-57.88972
410941419624601,-8.3561,-17.84555,-57.88972
410941422124601,-8.3561,-17.84555,-57.88972
410941422124601,-8.3561,-17.84555,-57.88972
410941424624601,-8.3561,-17.84555,-57.88972
410941425530642,-8.608521,-16.176416,-59.03643
410941424624601,-8.608521,-16.176416,-59.03643
410941427124601,-8.608521,-16.176416,-59.03643
410941427124601,-8.608521,-16.176416,-59.03643
410941429624601,-8.608521,-16.176416,-59.03643
410941429624601,-8.608521,-16.176416,-59.03643
410941432124601,-8.608521,-16.176416,-59.03643
410941432124601,-8.608521,-16.176416,-59.03643
410941434624601,-8.608521,-16.176416,-59.03643
410941435530642,-9.519416,-17.97604,-59.27776
410941434624601,-9.519416,-17.97604,-59.27776
410941437124601,-9.519416,-17.97604,-59.27776
410941437124601,-9.519416,-17.97604,-59.27776
410941439624601,-9.519416,-17.97604,-59.27776
410941439624601,-9.519416,-17.97604,-59.27776
410941442124601,-9.519416,-17.97604,-59.27776
410941442124601,-9.519416,-17.97604,-59.27776
410941444624601,-9.519416,-17.97604,-59.27776
410941445530642,-11.19658,-18.394785,-58.23168
410941447124601,-11.19658,-18.394785,-58.23168
410941444624601,-11.19658,-18.394785,-58.23168
410941447124601,-11.19658,-18.394785,-58.23168
410941449624601,-11.19658,-18.394785,-58.23168
410941449624601,-11.19658,-18.394785,-58.23168
410941452124601,-11.19658,-18.394785,-58.23168
410941452124601,-11.19658,-18.394785,-58.23168
410941454624601,-11.19658,-18.394785,-58.23168
410941455530642,-8.787259,-16.455057,-58.87554
410941454624601,-8.787259,-16.455057,-58.87554
410941457124601,-8.787259,-16.455057,-58.87554
410941457124601,-8.787259,-16.455057,-58.87554
410941459624601,-8.787259,-16.455057,-58.87554
410941459624601,-8.787259,-16.455057,-58.87554
410941462124601,-8.787259,-16.455057,-58.87554
410941462124601,-8.787259,-16.455057,-58.87554
410941464624601,-8.787259,-16.455057,-58.87554
410941465530642,-10.092371,-19.601185,-58.607513
410941464624601,-10.092371,-19.601185,-58.607513
410941467124601,-10.092371,-19.601185,-58.607513
410941467124601,-10.092371,-19.601185,-58.607513
410941469624601,-10.092371,-19.601185,-58.607513
410941469624601,-10.092371,-19.601185,-58.607513
410941472124601,-10.092371,-19.601185,-58.607513
410941472124601,-10.092371,-19.601185,-58.607513
410941474624601,-10.092371,-19.601185,-58.607513
410941475530642,-8.686232,-17.905554,-60.478596
410941474624601,-8.686232,-17.905554,-60.478596
410941477124601,-8.686232,-17.905554,-60.478596
410941477124601,-8.686232,-17.905554,-60.478596
410941479624601,-8.686232,-17.905554,-60.478596
410941479624601,-8.686232,-17.905554,-60.478596
410941482124601,-8.686232,-17.905554,-60.478596
410941484624601,-8.686232,-17.905554,-60.478596
410941482124601,-8.686232,-17.905554,-60.478596
410941485530642,-8.440375,-19.701763,-58.870125
410941484624601,-8.440375,-19.701763,-58.870125
410941487124601,-8.440375,-19.701763,-58.870125
410941489624601,-8.440375,-19.701763,-58.870125
410941487124601,-8.440375,-19.701763,-58.870125
410941489624601,-8.440375,-19.701763,-58.870125
410941492124601,-8.440375,-19.701763,-58.870125
410941492124601,-8.440375,-19.701763,-58.870125
410941494624601,-8.440375,-19.701763,-58.870125
410941495530642,-9.664527,-17.433968,-56.265648
410941494624601,-9.664527,-17.433968,-56.265648
410941497124601,-9.664527,-17.433968,-56.265648
410941497124601,-9.664527,-17.433968,-56.265648
410941499624601,-9.664527,-17.433968,-56.265648
410941499624601,-9.664527,-17.433968,-56.265648
410941502124601,-9.664527,-17.433968,-56.265648
410941502124601,-9.664527,-17.433968,-56.265648
410941504624601,-9.664527,-17.433968,-56.265648
410941505530642,-9.329572,-17.422781,-58.386944
410941504624601,-9.329572,-17.422781,-58.386944
410941507124601,-9.329572,-17.422781,-58.386944
410941507124601,-9.329572,-17.422781,-58.386944
410941509624601,-9.329572,-17.422781,-58.386944
410941509624601,-9.329572,-17.422781,-58.386944
410941512124601,-9.329572,-17.422781,-58.386944
410941514624601,-9.329572,-17.422781,-58.386944
410941515530642,-9.329572,-17.422781,-58.386944
410941512124601,-9.329572,-17.422781,-58.386944
410941514624601,-9.329572,-17.422781,-58.386944
410941517124601,-9.329572,-17.422781,-58.386944
410941517124601,-9.329572,-17.422781,-58.386944
410941519624601,-9.329572,-17.422781,-58.386944
410941519624601,-9.329572,-17.422781,-58.386944
410941522124601,-9.329572,-17.422781,-58.386944
410941525530642,-7.8871126,-18.457846,-58.15508
410941522124601,-7.8871126,-18.457846,-58.15508
410941524624601,-7.8871126,-18.457846,-58.15508
410941527124601,-7.8871126,-18.457846,-58.15508
410941524624601,-7.8871126,-18.457846,-58.15508
410941527124601,-7.8871126,-18.457846,-58.15508
410941529624601,-7.8871126,-18.457846,-58.15508
410941529624601,-7.8871126,-18.457846,-58.15508
410941532124601,-7.8871126,-18.457846,-58.15508
410941535530642,-7.9083896,-19.016537,-61.170128
410941532124601,-7.9083896,-19.016537,-61.170128
410941534624601,-7.9083896,-19.016537,-61.170128
410941534624601,-7.9083896,-19.016537,-61.170128
410941537124601,-7.9083896,-19.016537,-61.170128
410941537124601,-7.9083896,-19.016537,-61.170128
410941539624601,-7.9083896,-19.016537,-61.170128
410941539624601,-7.9083896,-19.016537,-61.170128
410941542124601,-7.9083896,-19.016537,-61.170128
410941545530642,-10.160267,-17.518463,-59.617165
410941542124601,-10.160267,-17.518463,-59.617165
410941544624601,-10.160267,-17.518463,-59.617165
410941544624601,-10.160267,-17.518463,-59.617165
410941547124601,-10.160267,-17.518463,-59.617165
410941547124601,-10.160267,-17.518463,-59.617165
410941549624601,-10.160267,-17.518463,-59.617165
410941549624601,-10.160267,-17.518463,-59.617165
410941552124601,-10.160267,-17.518463,-59.617165
410941555530642,-8.669184,-17.497559,-59.28089
410941554624601,-8.669184,-17.497559,-59.28089
410941552124601,-8.669184,-17.497559,-59.28089
410941554624601,-8.669184,-17.497559,-59.28089
410941557124601,-8.669184,-17.497559,-59.28089
410941557124601,-8.669184,-17.497559,-59.28089
410941559624601,-8.669184,-17.497559,-59.28089
410941559624601,-8.669184,-17.497559,-59.28089
410941562124601,-8.669184,-17.497559,-59.28089
410941562124601,-8.669184,-17.497559,-59.28089
410941565530642,-9.644834,-17.052742,-57.65094
410941564624601,-9.644834,-17.052742,-57.65094
410941567124601,-9.644834,-17.052742,-57.65094
410941564624601,-9.644834,-17.052742,-57.65094
410941567124601,-9.644834,-17.052742,-57.65094
410941569624601,-9.644834,-17.052742,-57.65094
410941569624601,-9.644834,-17.052742,-57.65094
410941572124601,-9.644834,-17.052742,-57.65094
410941572124601,-9.644834,-17.052742,-57.65094
410941575530642,-10.049689,-18.678589,-58.649105
410941574624601,-10.049689,-18.678589,-58.649105
410941574624601,-10.049689,-18.678589,-58.649105
410941577124601,-10.049689,-18.678589,-58.649105
410941579624601,-10.049689,-18.678589,-58.649105
410941577124601,-10.049689,-18.678589,-58.649105
410941579624601,-10.049689,-18.678589,-58.649105
410941582124601,-10.049689,-18.678589,-58.649105
410941582124601,-10.049689,-18.678589,-58.649105
410941585530642,-9.53379,-18.217594,-57.138706
410941584624601,-9.53379,-18.217594,-57.138706
410941584624601,-9.53379,-18.217594,-57.138706
410941587124601,-9.53379,-18.217594,-57.138706
410941587124601,-9.53379,-18.217594,-57.138706
410941589624601,-9.53379,-18.217594,-57.138706
410941589624601,-9.53379,-18.217594,-57.138706
410941592124601,-9.53379,-18.217594,-57.138706
410941592124601,-9.53379,-18.217594,-57.138706
410941595530642,-9.328327,-17.435379,-59.60247
410941594624601,-9.328327,-17.435379,-59.60247
410941594624601,-9.328327,-17.435379,-59.60247
410941597124601,-9.328327,-17.435379,-59.60247
410941597124601,-9.328327,-17.435379,-59.60247
410941599624601,-9.328327,-17.435379,-59.60247
410941599624601,-9.328327,-17.435379,-59.60247
410941602124601,-9.328327,-17.435379,-59.60247
410941602124601,-9.328327,-17.435379,-59.60247
410941605530642,-9.230722,-18.85123,-57.862823
410941604624601,-9.230722,-18.85123,-57.862823
410941604624601,-9.230722,-18.85123,-57.862823
410941607124601,-9.230722,-18.85123,-57.862823
410941607124601,-9.230722,-18.85123,-57.862823
410941609624601,-9.230722,-18.85123,-57.862823
410941609624601,-9.230722,-18.85123,-57.862823
410941612124601,-9.230722,-18.85123,-57.862823
410941612124601,-9.230722,-18.85123,-57.862823
410941615530642,-8.206293,-18.241655,-59.540306
410941614624601,-8.206293,-18.241655,-59.540306
410941614624601,-8.206293,-18.241655,-59.540306
410941617124601,-8.206293,-18.241655,-59.540306
410941617124601,-8.206293,-18.241655,-59.540306
410941619624601,-8.206293,-18.241655,-59.540306
410941619624601,-8.206293,-18.241655,-59.540306
410941622124601,-8.206293,-18.241655,-59.540306
410941622124601,-8.206293,-18.241655,-59.540306
410941625530642,-7.5543365,-18.424612,-58.1492
410941624624601,-7.5543365,-18.424612,-58.1492
410941624624601,-7.5543365,-18.424612,-58.1492
410941627124601,-7.5543365,-18.424612,-58.1492
410941627124601,-7.5543365,-18.424612,-58.1492
410941629624601,-7.5543365,-18.424612,-58.1492
410941629624601,-7.5543365,-18.424612,-58.1492
410941632124601,-7.5543365,-18.424612,-58.1492
410941632124601,-7.5543365,-18.424612,-58.1492
410941635530642,-8.540626,-18.259142,-58.026775
410941634624601,-8.540626,-18.259142,-58.026775
410941634624601,-8.540626,-18.259142,-58.026775
410941637124601,-8.540626,-18.259142,-58.026775
410941637124601,-8.540626,-18.259142,-58.026775
410941639624601,-8.540626,-18.259142,-58.026775
410941639624601,-8.540626,-18.259142,-58.026775
410941642124601,-8.540626,-18.259142,-58.026775
410941642124601,-8.540626,-18.259142,-58.026775
410941645530642,-10.159177,-17.529486,-60.68075
410941644624601,-10.159177,-17.529486,-60.68075
410941644624601,-10.159177,-17.529486,-60.68075
410941647124601,-10.159177,-17.529486,-60.68075
410941647124601,-10.159177,-17.529486,-60.68075
410941649624601,-10.159177,-17.529486,-60.68075
410941649624601,-10.159177,-17.529486,-60.68075
410941652124601,-10.159177,-17.529486,-60.68075
410941652124601,-10.159177,-17.529486,-60.68075
410941655530642,-9.3879,-18.767544,-60.910522
410941654624601,-9.3879,-18.767544,-60.910522
410941654624601,-9.3879,-18.767544,-60.910522
410941657124601,-9.3879,-18.767544,-60.910522
410941657124601,-9.3879,-18.767544,-60.910522
410941659624601,-9.3879,-18.767544,-60.910522
410941659624601,-9.3879,-18.767544,-60.910522
410941662124601,-9.3879,-18.767544,-60.910522
410941662124601,-9.3879,-18.767544,-60.910522
410941665530642,-8.497632,-17.339697,-58.37225
410941664624601,-8.497632,-17.339697,-58.37225
410941664624601,-8.497632,-17.339697,-58.37225
410941667124601,-8.497632,-17.339697,-58.37225
410941667124601,-8.497632,-17.339697,-58.37225
410941669624601,-8.497632,-17.339697,-58.37225
410941669624601,-8.497632,-17.339697,-58.37225
410941672124601,-8.497632,-17.339697,-58.37225
410941672124601,-8.497632,-17.339697,-58.37225
410941675530642,-9.674076,-17.724337,-58.83676
410941674624601,-9.674076,-17.724337,-58.83676
410941674624601,-9.674076,-17.724337,-58.83676
410941677124601,-9.674076,-17.724337,-58.83676
410941677124601,-9.674076,-17.724337,-58.83676
410941679624601,-9.674076,-17.724337,-58.83676
410941679624601,-9.674076,-17.724337,-58.83676
410941682124601,-9.674076,-17.724337,-58.83676
410941682124601,-9.674076,-17.724337,-58.83676
410941685530642,-9.187263,-17.936508,-58.66412
410941684624601,-9.187263,-17.936508,-58.66412
410941684624601,-9.187263,-17.936508,-58.66412
410941687124601,-9.187263,-17.936508,-58.66412
410941687124601,-9.187263,-17.936508,-58.66412
410941689624601,-9.187263,-17.936508,-58.66412
410941689624601,-9.187263,-17.936508,-58.66412
410941692124601,-9.187263,-17.936508,-58.66412
410941692124601,-9.187263,-17.936508,-58.66412
410941694624601,-9.187263,-17.936508,-58.66412
410941695530642,-7.6359835,-16.58974,-57.62756
410941694624601,-7.6359835,-16.58974,-57.62756
410941697124601,-7.6359835,-16.58974,-57.62756
410941697124601,-7.6359835,-16.58974,-57.62756
410941699624601,-7.6359835,-16.58974,-57.62756
410941702124601,-7.6359835,-16.58974,-57.62756
410941699624601,-7.6359835,-16.58974,-57.62756
410941702124601,-7.6359835,-16.58974,-57.62756
410941704624601,-7.6359835,-16.58974,-57.62756
410941705530642,-7.7065067,-18.198103,-60.139256
410941704624601,-7.7065067,-18.198103,-60.139256
410941707124601,-7.7065067,-18.198103,-60.139256
410941707124601,-7.7065067,-18.198103,-60.139256
410941709624601,-7.7065067,-18.198103,-60.139256
410941709624601,-7.7065067,-18.198103,-60.139256
410941712124601,-7.7065067,-18.198103,-60.139256
410941712124601,-7.7065067,-18.198103,-60.139256
410941714624601,-7.7065067,-18.198103,-60.139256
410941715530642,-7.8372436,-17.414474,-59.266197
410941714624601,-7.8372436,-17.414474,-59.266197
410941717124601,-7.8372436,-17.414474,-59.266197
410941717124601,-7.8372436,-17.414474,-59.266197
410941719624601,-7.8372436,-17.414474,-59.266197
410941719624601,-7.8372436,-17.414474,-59.266197
410941722124601,-7.8372436,-17.414474,-59.266197
410941722124601,-7.8372436,-17.414474,-59.266197
410941724624601,-7.8372436,-17.414474,-59.266197
410941725530642,-10.172928,-17.777336,-59.149456
410941724624601,-10.172928,-17.777336,-59.149456
410941727124601,-10.172928,-17.777336,-59.149456
410941727124601,-10.172928,-17.777336,-59.149456
410941729624601,-10.172928,-17.777336,-59.149456
410941729624601,-10.172928,-17.777336,-59.149456
410941732124601,-10.172928,-17.777336,-59.149456
410941732124601,-10.172928,-17.777336,-59.149456
410941734624601,-10.172928,-17.777336,-59.149456
410941735530642,-8.205981,-18.244804,-59.84419
410941734624601,-8.205981,-18.244804,-59.84419
410941737124601,-8.205981,-18.244804,-59.84419
410941737124601,-8.205981,-18.244804,-59.84419
410941739624601,-8.205981,-18.244804,-59.84419
410941739624601,-8.205981,-18.244804,-59.84419
410941742124601,-8.205981,-18.244804,-59.84419
410941742124601,-8.205981,-18.244804,-59.84419
410941744624601,-8.205981,-18.244804,-59.84419
410941745530642,-9.359592,-18.086502,-58.813057
410941744624601,-9.359592,-18.086502,-58.813057
410941747124601,-9.359592,-18.086502,-58.813057
410941747124601,-9.359592,-18.086502,-58.813057
410941749624601,-9.359592,-18.086502,-58.813057
410941749624601,-9.359592,-18.086502,-58.813057
410941752124601,-9.359592,-18.086502,-58.813057
410941752124601,-9.359592,-18.086502,-58.813057
410941754624601,-9.359592,-18.086502,-58.813057
410941755530642,-9.5022135,-17.56962,-58.232002
410941754624601,-9.5022135,-17.56962,-58.232002
410941757124601,-9.5022135,-17.56962,-58.232002
410941757124601,-9.5022135,-17.56962,-58.232002
410941759624601,-9.5022135,-17.56962,-58.232002
410941759624601,-9.5022135,-17.56962,-58.232002
410941762124601,-9.5022135,-17.56962,-58.232002
410941762124601,-9.5022135,-17.56962,-58.232002
410941764624601,-9.5022135,-17.56962,-58.232002
410941765530642,-9.124887,-16.632687,-60.091007
410941764624601,-9.124887,-16.632687,-60.091007
410941767124601,-9.124887,-16.632687,-60.091007
410941767124601,-9.124887,-16.632687,-60.091007
410941769624601,-9.124887,-16.632687,-60.091007
410941769624601,-9.124887,-16.632687,-60.091007
410941772124601,-9.124887,-16.632687,-60.091007
410941772124601,-9.124887,-16.632687,-60.091007
410941774624601,-9.124887,-16.632687,-60.091007
410941775530642,-9.358814,-18.094376,-59.57276
410941774624601,-9.358814,-18.094376,-59.57276
410941777124601,-9.358814,-18.094376,-59.57276
410941777124601,-9.358814,-18.094376,-59.57276
410941779624601,-9.358814,-18.094376,-59.57276
410941779624601,-9.358814,-18.094376,-59.57276
410941782124601,-9.358814,-18.094376,-59.57276
410941782124601,-9.358814,-18.094376,-59.57276
410941784624601,-9.358814,-18.094376,-59.57276
410941785530642,-9.604779,-19.82123,-59.194576
410941784624601,-9.604779,-19.82123,-59.194576
410941787124601,-9.604779,-19.82123,-59.194576
410941787124601,-9.604779,-19.82123,-59.194576
410941789624601,-9.604779,-19.82123,-59.194576
410941789624601,-9.604779,-19.82123,-59.194576
410941792124601,-9.604779,-19.82123,-59.194576
410941792124601,-9.604779,-19.82123,-59.194576
410941794624601,-9.604779,-19.82123,-59.194576
410941795530642,-7.1113405,-16.023716,-58.706097
410941794624601,-7.1113405,-16.023716,-58.706097
410941797124601,-7.1113405,-16.023716,-58.706097
410941797124601,-7.1113405,-16.023716,-58.706097
410941799624601,-7.1113405,-16.023716,-58.706097
410941799624601,-7.1113405,-16.023716,-58.706097
410941802124601,-7.1113405,-16.023716,-58.706097
410941804624601,-7.1113405,-16.023716,-58.706097
410941802124601,-7.1113405,-16.023716,-58.706097
410941805530642,-9.185862,-17.95068,-60.03159
410941804624601,-9.185862,-17.95068,-60.03159
410941807124601,-9.185862,-17.95068,-60.03159
410941807124601,-9.185862,-17.95068,-60.03159
410941809624601,-9.185862,-17.95068,-60.03159
410941809624601,-9.185862,-17.95068,-60.03159
410941812124601,-9.185862,-17.95068,-60.03159
410941814624601,-9.185862,-17.95068,-60.03159
410941812124601,-9.185862,-17.95068,-60.03159
410941815530642,-9.6923685,-18.119736,-58.818935
410941814624601,-9.6923685,-18.119736,-58.818935
410941817124601,-9.6923685,-18.119736,-58.818935
410941817124601,-9.6923685,-18.119736,-58.818935
410941819624601,-9.6923685,-18.119736,-58.818935
410941819624601,-9.6923685,-18.119736,-58.818935
410941822124601,-9.6923685,-18.119736,-58.818935
410941822124601,-9.6923685,-18.119736,-58.818935
410941824624601,-9.6923685,-18.119736,-58.818935
410941825530642,-7.86882,-18.062449,-58.172905
410941824624601,-7.86882,-18.062449,-58.172905
410941827124601,-7.86882,-18.062449,-58.172905
410941827124601,-7.86882,-18.062449,-58.172905
410941829624601,-7.86882,-18.062449,-58.172905
410941829624601,-7.86882,-18.062449,-58.172905
410941832124601,-7.86882,-18.062449,-58.172905
410941832124601,-7.86882,-18.062449,-58.172905
410941834624601,-7.86882,-18.062449,-58.172905
410941835530642,-9.673298,-17.73221,-59.596466
410941834624601,-9.673298,-17.73221,-59.596466
410941837124601,-9.673298,-17.73221,-59.596466
410941837124601,-9.673298,-17.73221,-59.596466
410941839624601,-9.673298,-17.73221,-59.596466
410941839624601,-9.673298,-17.73221,-59.596466
410941842124601,-9.673298,-17.73221,-59.596466
410941842124601,-9.673298,-17.73221,-59.596466
410941844624601,-9.673298,-17.73221,-59.596466
410941845530642,-9.674854,-17.716463,-58.077057
410941844624601,-9.674854,-17.716463,-58.077057
410941847124601,-9.674854,-17.716463,-58.077057
410941847124601,-9.674854,-17.716463,-58.077057
410941849624601,-9.674854,-17.716463,-58.077057
410941849624601,-9.674854,-17.716463,-58.077057
410941852124601,-9.674854,-17.716463,-58.077057
410941852124601,-9.674854,-17.716463,-58.077057
410941854624601,-9.674854,-17.716463,-58.077057
410941855530642,-9.168347,-17.54741,-59.289707
