time,aX,aY,aZ,wX,wY,wZ,mX,mY,mZ
6.85958E+12,1.2140657,5.2524104,8.647791,-0.07272998,-0.74853027,-1.5035157,-85.45165,-71.92826,-13.939765
6.85958E+12,1.2140657,5.2524104,8.647791,-0.07272998,-0.74853027,-1.5035157,-83.68986,-73.1811,-12.474609
6.8596E+12,1.0943116,5.9158473,8.659766,-0.07272998,-0.74853027,-1.5035157,-83.68986,-73.1811,-12.474609
6.8596E+12,1.0943116,5.9158473,8.659766,-0.07272998,-0.74853027,-1.5035157,-82.91201,-74.29208,-13.166144
6.85961E+12,1.0943116,5.9158473,8.659766,-0.1606212,-0.8587938,-1.5003197,-82.91201,-74.29208,-13.166144
6.85962E+12,1.1877198,6.318221,8.075367,-0.1606212,-0.8587938,-1.5003197,-82.91201,-74.29208,-13.166144
6.85963E+12,1.1877198,6.318221,8.075367,-0.22720547,-0.9125939,-1.5125713,-82.91201,-74.29208,-13.166144
6.85962E+12,1.1877198,6.318221,8.075367,-0.22720547,-0.9125939,-1.5125713,-83.13422,-75.485435,-12.203961
6.85965E+12,1.1877198,6.318221,8.075367,-0.39766115,-0.9216493,-1.5791554,-83.13422,-75.485435,-12.203961
6.85964E+12,1.1877198,6.318221,8.075367,-0.39766115,-0.9216493,-1.5791554,-81.29847,-75.16456,-11.569812
6.85964E+12,1.1326329,6.6942487,9.256141,-0.39766115,-0.9216493,-1.5791554,-81.29847,-75.16456,-11.569812
6.85967E+12,1.1326329,6.6942487,9.256141,-0.22773813,-1.1256635,-1.7325655,-81.29847,-75.16456,-11.569812
6.85966E+12,1.1326329,6.6942487,9.256141,-0.22773813,-1.1256635,-1.7325655,-81.212296,-76.85188,-10.577985
6.85966E+12,1.5374014,6.979263,10.894376,-0.22773813,-1.1256635,-1.7325655,-81.212296,-76.85188,-10.577985
6.85969E+12,1.5374014,6.979263,10.894376,0.20106448,-1.2630934,-1.9371126,-81.212296,-76.85188,-10.577985
6.85968E+12,1.5374014,6.979263,10.894376,0.20106448,-1.2630934,-1.9371126,-81.039955,-76.7019,-10.429047
6.85968E+12,-0.12478404,6.301456,10.966228,0.20106448,-1.2630934,-1.9371126,-81.039955,-76.7019,-10.429047
6.8597E+12,-0.74989986,6.2391834,9.167522,0.20106448,-1.2630934,-1.9371126,-81.039955,-76.7019,-10.429047
6.8597E+12,-0.74989986,6.2391834,9.167522,0.20106448,-1.2630934,-1.9371126,-79.56826,-77.06536,-9.011362
6.85971E+12,-0.74989986,6.2391834,9.167522,0.38909844,-1.0425663,-1.8188587,-79.56826,-77.06536,-9.011362
6.85973E+12,-0.74989986,6.2391834,9.167522,0.1515258,-0.8113858,-1.6004624,-79.56826,-77.06536,-9.011362
6.85972E+12,0.74463004,6.58168,9.375895,0.1515258,-0.8113858,-1.6004624,-79.56826,-77.06536,-9.011362
6.85972E+12,0.74463004,6.58168,9.375895,0.1515258,-0.8113858,-1.6004624,-78.97148,-78.43137,-7.2628965
6.85974E+12,0.74463004,6.58168,9.375895,0.1515258,-0.8113858,-1.6004624,-78.64935,-78.67749,-8.7645445
6.85975E+12,0.74463004,6.58168,9.375895,0.23568828,-1.0771902,-1.7027358,-78.64935,-78.67749,-8.7645445
6.85974E+12,1.4918948,6.43079,11.993717,0.23568828,-1.0771902,-1.7027358,-78.64935,-78.67749,-8.7645445
6.85976E+12,1.4918948,6.43079,11.993717,0.23568828,-1.0771902,-1.7027358,-77.98051,-78.450874,-6.0237947
6.85976E+12,0.22489762,5.7889085,12.036829,0.23568828,-1.0771902,-1.7027358,-77.98051,-78.450874,-6.0237947
6.85977E+12,0.22489762,5.7889085,12.036829,0.8306852,-1.2796062,-1.9078153,-77.98051,-78.450874,-6.0237947
6.85978E+12,0.22489762,5.7889085,12.036829,0.8306852,-1.2796062,-1.9078153,-77.98051,-78.450874,-6.0237947
6.85979E+12,0.22489762,5.7889085,12.036829,1.3138205,-1.2268716,-1.7916924,-77.98051,-78.450874,-6.0237947
6.85978E+12,-0.13675943,6.2296033,9.038189,1.3138205,-1.2268716,-1.7916924,-77.98051,-78.450874,-6.0237947
6.8598E+12,0.385368,6.3493567,6.9137526,1.3138205,-1.2268716,-1.7916924,-77.98051,-78.450874,-6.0237947
6.85981E+12,0.385368,6.3493567,6.9137526,1.0299052,-0.93336815,-1.5312148,-77.98051,-78.450874,-6.0237947
6.8598E+12,0.385368,6.3493567,6.9137526,1.0299052,-0.93336815,-1.5312148,-76.27844,-81.0343,-5.714749
6.85982E+12,0.385368,6.3493567,6.9137526,1.0299052,-0.93336815,-1.5312148,-73.61107,-80.62718,-4.7620244
6.85982E+12,0.14825508,5.865551,8.140034,1.0299052,-0.93336815,-1.5312148,-73.61107,-80.62718,-4.7620244
6.85983E+12,0.14825508,5.865551,8.140034,0.4556827,-0.7607817,-1.3628899,-73.61107,-80.62718,-4.7620244
6.85984E+12,0.14825508,5.865551,8.140034,0.4556827,-0.7607817,-1.3628899,-71.62863,-80.670906,-2.7396426
6.85985E+12,0.14825508,5.865551,8.140034,0.36672613,-0.8023304,-1.1966957,-71.62863,-80.670906,-2.7396426
6.85984E+12,0.53865314,6.2822948,9.883652,0.36672613,-0.8023304,-1.1966957,-71.62863,-80.670906,-2.7396426
6.85986E+12,0.53865314,6.2822948,9.883652,0.36672613,-0.8023304,-1.1966957,-70.76418,-79.949295,-4.7298894
6.85987E+12,0.53865314,6.2822948,9.883652,0.6048314,-0.75598776,-1.0672557,-70.76418,-79.949295,-4.7298894
6.85986E+12,0.29435495,6.14338,7.8622036,0.6048314,-0.75598776,-1.0672557,-70.76418,-79.949295,-4.7298894
6.85988E+12,0.29435495,6.14338,7.8622036,0.6048314,-0.75598776,-1.0672557,-73.118935,-80.69969,-3.8356204
6.85989E+12,0.29435495,6.14338,7.8622036,0.3864351,-0.6526489,-0.84939206,-73.118935,-80.69969,-3.8356204
6.85988E+12,-0.105623394,6.0068607,6.4491067,0.3864351,-0.6526489,-0.84939206,-73.118935,-80.69969,-3.8356204
6.8599E+12,0.030896157,6.1385903,6.822739,0.3864351,-0.6526489,-0.84939206,-73.118935,-80.69969,-3.8356204
6.85991E+12,0.030896157,6.1385903,6.822739,-0.19151631,-0.39643264,-0.56441146,-73.118935,-80.69969,-3.8356204
6.8599E+12,0.030896157,6.1385903,6.822739,-0.19151631,-0.39643264,-0.56441146,-72.65025,-81.30884,-3.7970948
6.85992E+12,0.030896157,6.1385903,6.822739,-0.19151631,-0.39643264,-0.56441146,-74.81113,-81.5469,-5.962473
6.85992E+12,1.4679441,6.30385,8.7555685,-0.19151631,-0.39643264,-0.56441146,-74.81113,-81.5469,-5.962473
6.85993E+12,1.4679441,6.30385,8.7555685,-0.5244376,-0.38151783,-0.47066084,-74.81113,-81.5469,-5.962473
6.85994E+12,1.4679441,6.30385,8.7555685,-0.5244376,-0.38151783,-0.47066084,-72.23682,-79.57637,-5.2359285
6.85995E+12,1.4679441,6.30385,8.7555685,-0.15795784,-0.9040711,-0.7172889,-72.23682,-79.57637,-5.2359285
6.85994E+12,1.2475967,6.3709126,11.636851,-0.15795784,-0.9040711,-0.7172889,-72.23682,-79.57637,-5.2359285
6.85996E+12,1.2475967,6.3709126,11.636851,-0.15795784,-0.9040711,-0.7172889,-72.588974,-79.99399,-4.160394
6.85996E+12,0.01892076,6.071528,10.808153,-0.15795784,-0.9040711,-0.7172889,-72.588974,-79.99399,-4.160394
6.85997E+12,0.01892076,6.071528,10.808153,0.549966,-1.1416438,-0.8307485,-72.588974,-79.99399,-4.160394
6.85998E+12,0.01892076,6.071528,10.808153,0.549966,-1.1416438,-0.8307485,-69.85418,-81.66487,-1.7421937
6.85998E+12,1.3457952,6.6631126,7.622696,0.549966,-1.1416438,-0.8307485,-69.85418,-81.66487,-1.7421937
6.85999E+12,1.3457952,6.6631126,7.622696,0.64265126,-0.6478549,-0.64431256,-69.85418,-81.66487,-1.7421937
6.86E+12,1.3457952,6.6631126,7.622696,0.64265126,-0.6478549,-0.64431256,-70.84,-81.50412,-2.0755923
6.86E+12,1.0799412,5.7457967,6.7245417,0.64265126,-0.6478549,-0.64431256,-70.84,-81.50412,-2.0755923
6.86001E+12,1.0799412,5.7457967,6.7245417,-0.01307049,-0.131161,-0.6373878,-70.84,-81.50412,-2.0755923
6.86002E+12,1.0799412,5.7457967,6.7245417,-0.01307049,-0.131161,-0.6373878,-70.47533,-80.826065,-3.4668918
6.86003E+12,1.0799412,5.7457967,6.7245417,-0.5132514,-0.26646018,-0.64591056,-70.47533,-80.826065,-3.4668918
6.86002E+12,1.5158458,4.7518387,11.557813,-0.5132514,-0.26646018,-0.64591056,-70.47533,-80.826065,-3.4668918
6.86004E+12,1.5158458,4.7518387,11.557813,-0.5132514,-0.26646018,-0.64591056,-70.0051,-81.45096,-4.9477754
6.86005E+12,1.5158458,4.7518387,11.557813,-0.12013797,-0.38418114,-0.8195624,-70.0051,-81.45096,-4.9477754
6.86004E+12,2.6582987,4.5554423,13.567286,-0.12013797,-0.38418114,-0.8195624,-70.0051,-81.45096,-4.9477754
6.86006E+12,2.6582987,4.5554423,13.567286,-0.12013797,-0.38418114,-0.8195624,-69.327034,-81.12404,-5.2517858
6.86006E+12,0.2871697,3.5566938,12.276338,-0.12013797,-0.38418114,-0.8195624,-69.327034,-81.12404,-5.2517858
6.86007E+12,0.2871697,3.5566938,12.276338,0.2969458,-0.002253879,-1.115729,-69.327034,-81.12404,-5.2517858
6.86008E+12,0.2871697,3.5566938,12.276338,0.2969458,-0.002253879,-1.115729,-69.64292,-80.7477,-3.90802
6.86008E+12,-0.65409666,3.9255362,10.87282,0.2969458,-0.002253879,-1.115729,-69.64292,-80.7477,-3.90802
6.86009E+12,-0.65409666,3.9255362,10.87282,0.2745735,0.545335,-0.8781565,-69.64292,-80.7477,-3.90802
6.8601E+12,-0.65409666,3.9255362,10.87282,0.2745735,0.545335,-0.8781565,-68.716835,-82.239044,-4.730731
6.8601E+12,1.523031,4.943445,9.5435505,0.2745735,0.545335,-0.8781565,-68.716835,-82.239044,-4.730731
6.86011E+12,1.523031,4.943445,9.5435505,0.13181685,0.79143035,-0.49889255,-68.716835,-82.239044,-4.730731
6.86012E+12,1.523031,4.943445,9.5435505,0.13181685,0.79143035,-0.49889255,-67.83456,-81.1173,-6.282981
6.86012E+12,1.585303,4.725493,10.870424,0.13181685,0.79143035,-0.49889255,-67.83456,-81.1173,-6.282981
6.86013E+12,1.585303,4.725493,10.870424,-0.01307049,0.76373136,-0.6395185,-67.83456,-81.1173,-6.282981
6.86014E+12,1.585303,4.725493,10.870424,-0.01307049,0.76373136,-0.6395185,-67.25607,-82.87871,-4.5166907
6.86014E+12,-0.50560176,3.865659,11.842828,-0.01307049,0.76373136,-0.6395185,-67.25607,-82.87871,-4.5166907
6.86015E+12,-0.50560176,3.865659,11.842828,0.29215175,0.5565211,-0.9079862,-67.25607,-82.87871,-4.5166907
6.86016E+12,-0.50560176,3.865659,11.842828,0.29215175,0.5565211,-0.9079862,-64.192314,-81.14714,-6.200501
6.86016E+12,-1.7869695,4.0405,11.045266,0.29215175,0.5565211,-0.9079862,-64.192314,-81.14714,-6.200501
6.86017E+12,-1.7869695,4.0405,11.045266,0.90898824,0.30616438,-0.76576215,-64.192314,-81.14714,-6.200501
6.86018E+12,-1.7869695,4.0405,11.045266,0.90898824,0.30616438,-0.76576215,-66.775055,-83.22583,-4.641989
6.86018E+12,-0.94629645,4.553047,7.8789697,0.90898824,0.30616438,-0.76576215,-66.775055,-83.22583,-4.641989
6.86019E+12,-0.94629645,4.553047,7.8789697,1.3010365,0.29923967,-0.38010624,-66.775055,-83.22583,-4.641989
6.8602E+12,-0.94629645,4.553047,7.8789697,1.3010365,0.29923967,-0.38010624,-66.853546,-84.94709,-5.324451
6.8602E+12,0.67038256,4.5434666,5.373716,1.3010365,0.29923967,-0.38010624,-66.853546,-84.94709,-5.324451
6.86021E+12,0.67038256,4.5434666,5.373716,1.0054023,0.39085957,-0.17076531,-66.853546,-84.94709,-5.324451
6.86022E+12,0.67038256,4.5434666,5.373716,1.0054023,0.39085957,-0.17076531,-66.74643,-82.54794,-2.8484073
6.86023E+12,0.67038256,4.5434666,5.373716,0.22077341,0.46170524,-0.25812384,-66.74643,-82.54794,-2.8484073
6.86022E+12,0.23926812,4.1722293,7.505337,0.22077341,0.46170524,-0.25812384,-66.74643,-82.54794,-2.8484073
6.86024E+12,0.23926812,4.1722293,7.505337,0.22077341,0.46170524,-0.25812384,-65.75828,-82.73231,-4.7941227
6.86025E+12,0.23926812,4.1722293,7.505337,-0.05089035,0.49899244,-0.2842249,-65.75828,-82.73231,-4.7941227
6.86024E+12,-1.9234892,3.6165707,11.006944,-0.05089035,0.49899244,-0.2842249,-65.75828,-82.73231,-4.7941227
6.86026E+12,-1.9234892,3.6165707,11.006944,-0.05089035,0.49899244,-0.2842249,-64.458435,-83.250496,-3.9811983
6.86026E+12,-1.528301,3.9375114,10.89198,-0.05089035,0.49899244,-0.2842249,-64.458435,-83.250496,-3.9811983
6.86027E+12,-1.528301,3.9375114,10.89198,0.5872532,0.42015666,0.055088487,-64.458435,-83.250496,-3.9811983
6.86028E+12,-1.528301,3.9375114,10.89198,0.5872532,0.42015666,0.055088487,-65.81315,-83.91851,-4.7406464
6.86028E+12,1.3697459,5.187743,7.277805,0.5872532,0.42015666,0.055088487,-65.81315,-83.91851,-4.7406464
6.86029E+12,1.3697459,5.187743,7.277805,1.3021017,0.34078822,0.2537759,-65.81315,-83.91851,-4.7406464
6.8603E+12,1.3697459,5.187743,7.277805,1.3021017,0.34078822,0.2537759,-64.79855,-83.40293,-2.765607
6.8603E+12,0.7901365,5.350609,4.9569716,1.3021017,0.34078822,0.2537759,-64.79855,-83.40293,-2.765607
6.86031E+12,0.7901365,5.350609,4.9569716,1.385199,0.13730672,-0.03546611,-64.79855,-83.40293,-2.765607
6.86032E+12,0.7901365,5.350609,4.9569716,1.385199,0.13730672,-0.03546611,-64.841705,-84.3208,-2.2681916
6.86032E+12,-2.2013185,4.344675,5.567717,1.385199,0.13730672,-0.03546611,-64.841705,-84.3208,-2.2681916
6.86033E+12,-2.2013185,4.344675,5.567717,0.89567137,0.11653243,-0.11803058,-64.841705,-84.3208,-2.2681916
6.86034E+12,-2.2013185,4.344675,5.567717,0.89567137,0.11653243,-0.11803058,-64.87375,-84.96405,-0.7190735
6.86034E+12,-3.6695023,2.8645155,6.6023917,0.89567137,0.11653243,-0.11803058,-64.87375,-84.96405,-0.7190735
6.86035E+12,-3.6695023,2.8645155,6.6023917,0.33955976,0.5149727,0.47536832,-64.87375,-84.96405,-0.7190735
6.86036E+12,-3.6695023,2.8645155,6.6023917,0.33955976,0.5149727,0.47536832,-64.37303,-84.92995,-2.2296662
6.86036E+12,2.7301514,5.3673744,6.662269,0.33955976,0.5149727,0.47536832,-64.37303,-84.92995,-2.2296662
6.86037E+12,2.7301514,5.3673744,6.662269,0.11210791,0.87985426,1.2131218,-64.37303,-84.92995,-2.2296662
6.86038E+12,2.7301514,5.3673744,6.662269,0.11210791,0.87985426,1.2131218,-66.19735,-84.97936,-2.1159942
6.86038E+12,4.64861,6.459531,6.2503147,0.11210791,0.87985426,1.2131218,-66.19735,-84.97936,-2.1159942
6.86039E+12,4.64861,6.459531,6.2503147,0.45941144,0.4260161,0.70654887,-66.19735,-84.97936,-2.1159942
6.8604E+12,4.64861,6.459531,6.2503147,0.45941144,0.4260161,0.70654887,-66.24035,-85.89881,-1.7705201
6.86041E+12,4.64861,6.459531,6.2503147,1.0032716,-0.52320915,-0.11323652,-66.24035,-85.89881,-1.7705201
6.8604E+12,0.4428499,4.7159123,7.067037,1.0032716,-0.52320915,-0.11323652,-66.24035,-85.89881,-1.7705201
6.86042E+12,0.4428499,4.7159123,7.067037,1.0032716,-0.52320915,-0.11323652,-67.191605,-84.92679,-0.1643373
6.86042E+12,-3.6311812,2.931578,5.982066,1.0032716,-0.52320915,-0.11323652,-67.191605,-84.92679,-0.1643373
6.86043E+12,-3.6311812,2.931578,5.982066,1.0735846,-0.5311992,0.014072582,-67.191605,-84.92679,-0.1643373
6.86044E+12,-3.6311812,2.931578,5.982066,1.0735846,-0.5311992,0.014072582,-67.191605,-84.92679,-0.1643373
6.86045E+12,-3.6311812,2.931578,5.982066,0.43117967,0.46543396,1.1076524,-67.191605,-84.92679,-0.1643373
6.86044E+12,-0.94150627,2.6753044,6.0730796,0.43117967,0.46543396,1.1076524,-67.191605,-84.92679,-0.1643373
6.86046E+12,-0.94150627,2.6753044,6.0730796,0.43117967,0.46543396,1.1076524,-68.70615,-85.484344,-1.3884888
6.86046E+12,5.0893044,5.149422,5.6395698,0.43117967,0.46543396,1.1076524,-68.70615,-85.484344,-1.3884888
6.86047E+12,5.0893044,5.149422,5.6395698,0.008236472,1.0577674,1.6882671,-68.70615,-85.484344,-1.3884888
6.86048E+12,5.0893044,5.149422,5.6395698,0.008236472,1.0577674,1.6882671,-70.51905,-85.262276,-0.52699596
6.86049E+12,5.0893044,5.149422,5.6395698,0.13128418,0.48620823,0.9419908,-70.51905,-85.262276,-0.52699596
6.86048E+12,4.2127056,5.3745594,5.230011,0.13128418,0.48620823,0.9419908,-70.51905,-85.262276,-0.52699596
6.8605E+12,4.2127056,5.3745594,5.230011,0.13128418,0.48620823,0.9419908,-70.862946,-85.57013,-1.5845764
6.8605E+12,2.3062222,4.315934,5.9916463,0.13128418,0.48620823,0.9419908,-70.862946,-85.57013,-1.5845764
6.86051E+12,2.3062222,4.315934,5.9916463,0.11743466,-0.12796496,0.2974552,-70.862946,-85.57013,-1.5845764
6.86052E+12,2.3062222,4.315934,5.9916463,0.11743466,-0.12796496,0.2974552,-70.22271,-86.021416,-0.6374085
