time,aX,aY,aZ,wX,wY,wZ,mX,mY,mZ
1556489445293,-2.2061083,8.957599,-0.26909235,-0.1607244,0.12046424,0.5578496,-2.4236565,-45.420776,-12.891293
1556489445304,-2.2061083,8.957599,-0.26909235,-0.15486498,0.21368219,0.637218,-2.4236565,-45.420776,-12.891293
1556489445305,-2.2061083,8.957599,-0.26909235,-0.15486498,0.21368219,0.637218,-3.1938438,-44.19374,-13.725109
1556489445313,-0.61577535,8.873772,-0.67625594,-0.15486498,0.21368219,0.637218,-3.1938438,-44.19374,-13.725109
1556489445324,-0.61577535,8.873772,-0.67625594,-0.111185715,0.2786684,0.66278636,-3.1938438,-44.19374,-13.725109
1556489445333,-0.61577535,8.873772,-0.67625594,-0.111185715,0.2786684,0.66278636,-2.0575905,-44.75689,-15.650061
1556489445325,0.49314657,8.818684,-0.122992486,-0.111185715,0.2786684,0.66278636,-2.0575905,-44.75689,-15.650061
1556489445344,0.49314657,8.818684,-0.122992486,-0.16551846,0.20462672,0.5839506,-2.0575905,-44.75689,-15.650061
1556489445344,0.49314657,8.818684,-0.122992486,-0.16551846,0.20462672,0.5839506,-5.2811813,-46.378006,-14.430952
1556489445354,1.5493768,7.8965783,0.8254592,-0.16551846,0.20462672,0.5839506,-5.2811813,-46.378006,-14.430952
1556489445364,1.5493768,7.8965783,0.8254592,-0.1894888,0.28133178,0.36129284,-5.2811813,-46.378006,-14.430952
1556489445373,1.5493768,7.8965783,0.8254592,-0.1894888,0.28133178,0.36129284,-2.8889084,-44.846275,-16.27252
1556489445365,1.1973,6.622396,1.2445982,-0.1894888,0.28133178,0.36129284,-2.8889084,-44.846275,-16.27252
1556489445384,1.1973,6.622396,1.2445982,-0.1239699,0.5386134,0.015587373,-2.8889084,-44.846275,-16.27252
1556489445385,1.1973,6.622396,1.2445982,-0.1239699,0.5386134,0.015587373,-2.0694733,-45.023636,-15.942057
1556489445394,-0.19903153,5.53503,1.0003,-0.1239699,0.5386134,0.015587373,-2.0694733,-45.023636,-15.942057
1556489445404,-0.19903153,5.53503,1.0003,0.019319423,0.6643244,-0.19535156,-2.0694733,-45.023636,-15.942057
1556489445405,-0.19903153,5.53503,1.0003,0.019319423,0.6643244,-0.19535156,-2.5928726,-45.602264,-16.07905
1556489445414,-0.9774325,4.454849,0.52607423,0.019319423,0.6643244,-0.19535156,-2.5928726,-45.602264,-16.07905
1556489445424,-0.9774325,4.454849,0.52607423,0.10294925,0.7181245,-0.15699902,-2.5928726,-45.602264,-16.07905
1556489445426,-0.9774325,4.454849,0.52607423,0.10294925,0.7181245,-0.15699902,-3.2821922,-46.202225,-16.674799
1556489445434,-1.0181489,3.537533,0.53325945,0.10294925,0.7181245,-0.15699902,-3.2821922,-46.202225,-16.674799
1556489445444,-1.0181489,3.537533,0.53325945,0.0795116,0.6765759,0.03742701,-3.2821922,-46.202225,-16.674799
1556489445445,-1.0181489,3.537533,0.53325945,0.0795116,0.6765759,0.03742701,-0.5840225,-45.13926,-16.055666
1556489445454,-0.28285933,2.6034517,1.0553869,0.0795116,0.6765759,0.03742701,-0.5840225,-45.13926,-16.055666
1556489445464,-0.28285933,2.6034517,1.0553869,-0.009444977,0.6328966,0.23451641,-0.5840225,-45.13926,-16.055666
1556489445465,-0.28285933,2.6034517,1.0553869,-0.009444977,0.6328966,0.23451641,-1.5713997,-44.96276,-14.869656
1556489445475,1.4224375,1.8130755,1.7571453,-0.009444977,0.6328966,0.23451641,-1.5713997,-44.96276,-14.869656
1556489445484,1.4224375,1.8130755,1.7571453,-0.1095877,0.6707165,0.28458777,-1.5713997,-44.96276,-14.869656
1556489445486,1.4224375,1.8130755,1.7571453,-0.1095877,0.6707165,0.28458777,-1.469595,-46.421135,-17.232412
1556489445494,0.9122856,0.9843778,1.6637372,-0.1095877,0.6707165,0.28458777,-1.469595,-46.421135,-17.232412
1556489445504,0.9122856,0.9843778,1.6637372,0.023580816,0.47256178,0.1482232,-1.469595,-46.421135,-17.232412
1556489445505,0.9122856,0.9843778,1.6637372,0.023580816,0.47256178,0.1482232,-1.0519199,-44.537987,-16.853895
1556489445515,-0.5966148,2.1052754,0.14525649,0.023580816,0.47256178,0.1482232,-1.0519199,-44.537987,-16.853895
1556489445524,-0.5966148,2.1052754,0.14525649,0.36928627,-0.033478566,0.1460925,-1.0519199,-44.537987,-16.853895
1556489445534,-0.5966148,2.1052754,0.14525649,0.36928627,-0.033478566,0.1460925,-1.0519199,-44.537987,-16.853895
1556489445525,-1.3199289,3.6596823,0.16202205,0.36928627,-0.033478566,0.1460925,-1.0519199,-44.537987,-16.853895
1556489445544,-1.3199289,3.6596823,0.16202205,0.32400897,-0.5134179,0.3586295,-1.0519199,-44.537987,-16.853895
1556489445554,-1.3199289,3.6596823,0.16202205,0.32400897,-0.5134179,0.3586295,-3.2962532,-46.446922,-14.839626
1556489445546,0.14106983,4.49796,2.3607054,0.32400897,-0.5134179,0.3586295,-3.2962532,-46.446922,-14.839626
1556489445564,0.14106983,4.49796,2.3607054,-0.086150035,-0.6183547,0.71339047,-3.2962532,-46.446922,-14.839626
1556489445566,0.14106983,4.49796,2.3607054,-0.086150035,-0.6183547,0.71339047,-5.2316227,-45.331482,-15.238192
1556489445575,4.128878,4.672801,3.3762195,-0.086150035,-0.6183547,0.71339047,-5.2316227,-45.331482,-15.238192
1556489445584,4.128878,4.672801,3.3762195,-0.18043333,-0.52726746,0.8172619,-5.2316227,-45.331482,-15.238192
1556489445586,4.128878,4.672801,3.3762195,-0.18043333,-0.52726746,0.8172619,-3.4251251,-45.682198,-15.789862
1556489445594,4.495325,4.9123087,3.3115523,-0.18043333,-0.52726746,0.8172619,-3.4251251,-45.682198,-15.789862
1556489445604,4.495325,4.9123087,3.3115523,0.16207607,-0.72595483,0.36289087,-3.4251251,-45.682198,-15.789862
1556489445606,4.495325,4.9123087,3.3115523,0.16207607,-0.72595483,0.36289087,-4.869917,-44.623505,-13.742615
1556489445615,2.3541238,6.047577,0.50212336,0.16207607,-0.72595483,0.36289087,-4.869917,-44.623505,-13.742615
1556489445624,2.3541238,6.047577,0.50212336,0.60419554,-0.43085343,-0.35142505,-4.869917,-44.623505,-13.742615
1556489445626,2.3541238,6.047577,0.50212336,0.60419554,-0.43085343,-0.35142505,-2.5950527,-45.580215,-13.951876
1556489445635,0.91707575,7.269068,-2.5037017,0.60419554,-0.43085343,-0.35142505,-2.5950527,-45.580215,-13.951876
1556489445644,0.91707575,7.269068,-2.5037017,0.40231207,0.073588915,-0.79514253,-2.5950527,-45.580215,-13.951876
1556489445646,0.91707575,7.269068,-2.5037017,0.40231207,0.073588915,-0.79514253,-3.384777,-44.735977,-13.55234
1556489445655,0.4476401,7.362476,-1.55046,0.40231207,0.073588915,-0.79514253,-3.384777,-44.735977,-13.55234
1556489445664,0.4476401,7.362476,-1.55046,-0.3397029,-0.34242952,-0.8052633,-3.384777,-44.735977,-13.55234
1556489445666,0.4476401,7.362476,-1.55046,-0.3397029,-0.34242952,-0.8052633,-4.1164665,-46.26169,-14.410379
1556489445675,-1.5857829,7.3361297,-0.27148744,-0.3397029,-0.34242952,-0.8052633,-4.1164665,-46.26169,-14.410379
1556489445684,-1.5857829,7.3361297,-0.27148744,-0.74027383,-0.6215508,-0.8217762,-4.1164665,-46.26169,-14.410379
1556489445686,-1.5857829,7.3361297,-0.27148744,-0.74027383,-0.6215508,-0.8217762,-1.2852249,-46.005974,-16.943419
1556489445695,-4.0527153,8.789943,-1.7348813,-0.74027383,-0.6215508,-0.8217762,-1.2852249,-46.005974,-16.943419
1556489445704,-4.0527153,8.789943,-1.7348813,-0.824969,-0.2422868,-0.76371473,-1.2852249,-46.005974,-16.943419
1556489445707,-4.0527153,8.789943,-1.7348813,-0.824969,-0.2422868,-0.76371473,-1.5997086,-45.643806,-16.967123
1556489445715,-3.897035,11.558655,-2.6378264,-0.824969,-0.2422868,-0.76371473,-1.5997086,-45.643806,-16.967123
