8355672773834,40.3,16.5,-43.0
8355682171625,40.3,16.5,-43.0
8355692057792,40.3,16.5,-43.0
8355702060459,40.3,16.5,-43.0
8355712631625,40.2,16.5,-43.0
8355722439084,40.2,16.5,-43.0
8355732793250,40.2,16.5,-42.9
8355743284209,40.2,16.5,-42.9
8355752578917,40.2,16.4,-42.9
8355763329542,40.2,16.5,-42.9
8355772438750,40.2,16.4,-42.9
8355782428125,40.2,16.5,-43.0
8355793191667,40.2,16.5,-43.0
8355802647709,40.2,16.5,-43.100002
8355812399334,40.100002,16.5,-43.2
8355822816459,40.100002,16.5,-43.2
8355832718167,40.2,16.4,-43.3
8355842989209,40.2,16.4,-43.3
8355853178625,40.100002,16.4,-43.3
8355863230000,40.2,16.4,-43.2
8355872577459,40.2,16.4,-43.3
8355884304584,40.100002,16.4,-43.3
8355893389459,40.2,16.4,-43.3
8355902631459,40.2,16.4,-43.3
8355912764001,40.2,16.4,-43.2
8355922281001,40.2,16.4,-43.2
8355932738709,40.2,16.4,-43.100002
8355942942167,40.2,16.5,-43.100002
8355952244001,40.2,16.4,-42.9
8355962810959,40.2,16.4,-43.0
8355974195459,40.2,16.4,-43.0
8355982569209,40.3,16.4,-43.0
8355993074751,40.3,16.4,-42.9
8356003066584,40.3,16.4,-42.9
8356012850084,40.3,16.4,-42.9
8356022799584,40.3,16.4,-42.9
8356033481667,40.4,16.4,-42.9
8356042793292,40.4,16.4,-42.9
8356052503834,40.4,16.4,-42.9
8356062544792,40.4,16.4,-42.9
8356073040626,40.4,16.4,-42.9
8356082579084,40.4,16.4,-42.9
8356093626792,40.5,16.4,-42.9
8356102997917,40.5,16.300001,-42.9
8356112823751,40.600002,16.300001,-42.8
8356122895542,40.7,16.2,-42.7
8356132994626,40.7,16.2,-42.600002
8356142538751,40.8,16.2,-42.600002
8356153531876,40.9,16.1,-42.5
8356164806251,40.9,16.1,-42.5
8356174679001,41.0,16.1,-42.8
8356185664751,41.100002,16.1,-42.7
8356194539876,41.100002,16.1,-42.7
8356204539876,41.2,16.1,-42.8
8356209100501,41.2,16.1,-42.8
8356215755167,41.2,16.1,-42.8
8356224756167,41.2,16.1,-42.8
8356236406751,41.2,16.1,-42.8
8356245162251,41.2,16.1,-42.5
8356256388876,41.100002,16.1,-42.7
8356265330751,41.100002,16.2,-42.7
8356277169542,41.100002,16.2,-42.8
8356285750959,40.9,16.300001,-42.9
8356295111709,40.7,16.4,-42.9
8356304209209,40.3,16.6,-43.3
8356314115167,40.2,16.800001,-44.0
8356324168501,39.9,16.7,-43.100002
8356335061501,39.3,17.300001,-43.100002
8356345485542,39.100002,17.4,-43.7
8356356313542,38.4,17.300001,-44.100002
8356365757001,38.2,17.7,-43.4
8356373771459,37.2,17.800001,-43.3
8356384114334,36.5,17.9,-44.0
8356395025251,36.100002,18.4,-43.7
8356403536792,35.2,19.1,-44.9
8356414359876,35.0,18.9,-43.4
8356424324667,34.2,19.5,-46.100002
8356434722042,34.100002,19.300001,-45.2
8356445759917,33.7,19.0,-45.3
8356455343709,33.2,19.2,-44.2
8356465618376,33.2,19.9,-44.600002
8356476339584,32.100002,19.9,-44.100002
8356484416542,31.2,19.7,-45.0
8356496513459,30.9,19.9,-46.600002
8356504758376,31.2,19.4,-44.8
