8999483640484,-4.2000003,-39.100002,-13.2
8999493548942,-4.2000003,-39.100002,-13.3
8999503375026,-4.2000003,-39.100002,-13.3
8999513585901,-4.2000003,-39.100002,-13.400001
8999524063109,-4.2000003,-39.100002,-13.400001
8999534797984,-4.3,-39.100002,-13.400001
8999544372817,-4.3,-39.100002,-13.400001
8999554367067,-4.3,-39.100002,-13.400001
8999564379526,-4.3,-39.100002,-13.400001
8999574327567,-4.3,-39.100002,-13.5
8999584289317,-4.3,-39.100002,-13.5
8999594338318,-4.2000003,-39.100002,-13.400001
8999604316901,-4.2000003,-39.100002,-13.400001
8999614299109,-4.1,-39.100002,-13.3
8999624427068,-4.1,-39.100002,-13.400001
8999633996443,-4.1,-39.0,-13.400001
8999644413234,-4.0,-39.0,-13.5
8999654511984,-4.0,-39.0,-13.5
8999664390401,-3.9,-39.100002,-13.400001
8999674604568,-3.8,-39.100002,-13.400001
8999684169609,-3.7,-39.100002,-13.5
8999694505609,-3.6000001,-39.100002,-13.5
8999704412859,-3.5,-39.100002,-13.5
8999714074443,-3.4,-39.2,-13.5
8999724437443,-3.3,-39.2,-13.5
8999734312984,-3.2,-39.2,-13.5
8999744337943,-3.1000001,-39.2,-13.5
8999754622484,-3.0,-39.3,-13.5
8999764344068,-2.9,-39.3,-13.5
8999774435818,-2.8,-39.3,-13.5
8999784154193,-2.8,-39.3,-13.5
8999794518734,-2.7,-39.3,-13.5
8999804251901,-2.7,-39.3,-13.400001
8999814449234,-2.6000001,-39.3,-13.400001
8999823769318,-2.5,-39.3,-13.400001
8999834479609,-2.4,-39.3,-13.400001
8999844438443,-2.3,-39.3,-13.400001
8999854474776,-2.3,-39.3,-13.400001
8999864596651,-2.2,-39.3,-13.400001
8999874451068,-2.2,-39.3,-13.3
8999884522568,-2.2,-39.2,-13.3
8999894507151,-2.2,-39.2,-13.3
8999904538318,-2.2,-39.2,-13.400001
8999914479651,-2.3,-39.2,-13.5
8999924494693,-2.2,-39.2,-13.5
8999934314026,-2.2,-39.2,-13.5
8999944339609,-2.2,-39.2,-13.5
8999954586693,-2.3,-39.2,-13.5
8999964315109,-2.3,-39.100002,-13.5
8999974763443,-2.3,-39.100002,-13.7
8999985406818,-2.4,-39.100002,-13.7
8999995792693,-2.5,-39.0,-13.7
